# Time-averaged data for fix printave
# TimeStep v_temp v_etotal v_enthalpy v_density v_press v_vol v_pe
356000 76.9729 -9.18964 -5.25546 1.31099 11821.9 182550 -9.41905
357000 76.9043 -9.19051 -5.25545 1.31086 11823.4 182568 -9.41972
358000 77.128 -9.18855 -5.25457 1.31088 11820.4 182565 -9.41843
359000 76.9333 -9.18885 -5.25556 1.31105 11819.8 182542 -9.41815
360000 77.0169 -9.18823 -5.25512 1.31118 11820.4 182524 -9.41778
361000 76.9212 -9.18851 -5.25583 1.31126 11819.8 182512 -9.41777
362000 77.0903 -9.18827 -5.25482 1.31101 11820 182546 -9.41804
363000 77.1134 -9.18786 -5.25509 1.31111 11818.8 182533 -9.41769
364000 77.043 -9.18841 -5.25612 1.3112 11818.2 182521 -9.41804
365000 77.0149 -9.18826 -5.25646 1.31126 11817.2 182513 -9.4178
366000 76.9852 -9.18883 -5.25749 1.31132 11816.4 182504 -9.41828
367000 77.051 -9.18809 -5.25603 1.31117 11817.2 182524 -9.41773
368000 76.9529 -9.18834 -5.25678 1.31129 11816.8 182508 -9.41769
369000 77.1224 -9.18604 -5.25533 1.3115 11816.1 182479 -9.4159
370000 76.9022 -9.18823 -5.25821 1.31142 11813.3 182490 -9.41744
371000 76.9507 -9.18832 -5.25689 1.31118 11815.4 182524 -9.41767
372000 76.9749 -9.18763 -5.25655 1.31127 11815.2 182511 -9.41705
373000 77.0383 -9.18727 -5.25699 1.31133 11813.3 182502 -9.41687
374000 76.8818 -9.18769 -5.25749 1.31143 11814 182488 -9.41683
375000 76.8363 -9.18789 -5.25823 1.31139 11812 182494 -9.4169
376000 76.8614 -9.18892 -5.25885 1.31137 11813.1 182496 -9.418
377000 77.0097 -9.18826 -5.25908 1.31138 11810.4 182496 -9.41779
378000 76.983 -9.18896 -5.25915 1.31139 11812.4 182494 -9.4184
379000 76.9964 -9.18845 -5.25929 1.31147 11811.2 182483 -9.41793
380000 77.0787 -9.18762 -5.25865 1.31141 11810 182492 -9.41735
381000 76.9825 -9.18741 -5.25943 1.31154 11808.3 182474 -9.41686
382000 77.0067 -9.18677 -5.25766 1.31144 11810.8 182487 -9.41629
383000 76.884 -9.1879 -5.25956 1.31158 11809.7 182468 -9.41705
384000 77.1291 -9.18718 -5.25906 1.31144 11807.8 182487 -9.41706
385000 76.9087 -9.18948 -5.26113 1.31126 11806.8 182513 -9.4187
386000 76.8324 -9.19005 -5.26119 1.31121 11807.9 182520 -9.41905
387000 76.9467 -9.18892 -5.26027 1.31111 11806.4 182533 -9.41825
388000 77.1537 -9.18852 -5.25996 1.31109 11806 182536 -9.41848
389000 76.9755 -9.1896 -5.26071 1.31109 11807 182535 -9.41902
390000 77.0382 -9.18972 -5.26206 1.3111 11803.4 182534 -9.41932
391000 77.0368 -9.18886 -5.26073 1.31121 11805.7 182520 -9.41846
392000 77.0834 -9.18896 -5.26105 1.31114 11804.4 182529 -9.4187
393000 77.0852 -9.18836 -5.26039 1.31102 11803.5 182546 -9.41811
394000 76.9219 -9.18891 -5.2619 1.31133 11803.5 182502 -9.41817
395000 76.899 -9.18902 -5.26209 1.31127 11802.7 182510 -9.41821
396000 76.9906 -9.18825 -5.2619 1.31134 11801.5 182502 -9.41772
397000 77.0234 -9.18901 -5.26176 1.31113 11802.4 182530 -9.41858
398000 76.9581 -9.18899 -5.26239 1.31126 11801.6 182512 -9.41836
399000 77.0072 -9.1898 -5.26324 1.31103 11799.4 182544 -9.41931
400000 77.0178 -9.18831 -5.26111 1.3111 11802 182535 -9.41786
401000 76.8575 -9.18891 -5.26355 1.3113 11798.3 182506 -9.41797
402000 76.9726 -9.18963 -5.26277 1.31095 11799.6 182555 -9.41904
403000 76.958 -9.18939 -5.26337 1.31117 11799.1 182524 -9.41876
404000 77.0233 -9.18858 -5.26335 1.31131 11797.9 182506 -9.41815
405000 77.1133 -9.18836 -5.26312 1.31117 11796.7 182525 -9.41819
406000 77.0841 -9.18898 -5.26241 1.31109 11800 182536 -9.41872
407000 76.7857 -9.1902 -5.26553 1.31129 11796.1 182508 -9.41906
408000 76.8877 -9.1897 -5.26504 1.31122 11795.4 182518 -9.41886
409000 76.9705 -9.18901 -5.26363 1.31111 11796.6 182533 -9.41842
410000 76.8794 -9.18941 -5.26497 1.31109 11793.6 182536 -9.41854
411000 77.0144 -9.18814 -5.26339 1.31123 11795.8 182516 -9.41768
412000 76.9314 -9.18925 -5.26472 1.31116 11794.5 182525 -9.41854
413000 77.0243 -9.1877 -5.264 1.31128 11793.1 182509 -9.41726
414000 77.0313 -9.18822 -5.26461 1.31125 11792.6 182513 -9.41781
415000 77.0628 -9.18807 -5.26409 1.3114 11794.9 182493 -9.41775
416000 77.0929 -9.18832 -5.26544 1.31127 11790.5 182510 -9.41809
417000 77.0361 -9.18897 -5.2656 1.31126 11791.9 182511 -9.41857
418000 76.9714 -9.18894 -5.26549 1.31123 11791.8 182517 -9.41835
419000 76.9385 -9.18965 -5.26646 1.31116 11790.4 182526 -9.41896
420000 76.9625 -9.18894 -5.26644 1.3113 11789.7 182506 -9.41832
421000 76.9716 -9.18931 -5.26602 1.31118 11790.9 182523 -9.41872
422000 76.8358 -9.18972 -5.26764 1.31133 11788.7 182502 -9.41873
423000 77.0693 -9.18867 -5.26606 1.31111 11788.3 182532 -9.41837
424000 76.8852 -9.19 -5.26666 1.311 11789.4 182549 -9.41915
425000 76.9754 -9.18875 -5.26654 1.31109 11786.9 182536 -9.41817
426000 77.0892 -9.18872 -5.26669 1.31114 11786.8 182529 -9.41848
427000 76.8217 -9.19039 -5.26804 1.31108 11787.3 182537 -9.41935
428000 77.001 -9.18963 -5.26821 1.31118 11785.3 182523 -9.41912
429000 76.8927 -9.18982 -5.26773 1.31113 11786.9 182530 -9.419
430000 76.8905 -9.19061 -5.2685 1.31082 11784.1 182574 -9.41978
431000 77.0267 -9.19 -5.26707 1.31073 11785.9 182585 -9.41957
432000 77.0844 -9.1896 -5.26734 1.31075 11784 182583 -9.41935
433000 77.0338 -9.18944 -5.26741 1.31086 11784.3 182568 -9.41904
434000 77.1165 -9.18919 -5.26809 1.31102 11782.9 182545 -9.41903
435000 77.0137 -9.19057 -5.26931 1.31096 11782.9 182554 -9.4201
436000 76.8915 -9.19109 -5.26979 1.31097 11783.1 182552 -9.42026
437000 77.0039 -9.19014 -5.26921 1.31091 11781.4 182560 -9.41965
438000 77.1102 -9.18906 -5.26859 1.31103 11781.1 182544 -9.41889
439000 76.886 -9.19104 -5.27024 1.31084 11780.4 182571 -9.42019
440000 76.795 -9.18994 -5.26958 1.31105 11781 182541 -9.41882
441000 76.8852 -9.18945 -5.26924 1.311 11780 182549 -9.4186
442000 76.9636 -9.18976 -5.26949 1.31091 11779.4 182561 -9.41914
443000 76.8815 -9.19008 -5.27042 1.31101 11778.5 182547 -9.41922
444000 76.9559 -9.18999 -5.27006 1.31096 11778.8 182555 -9.41936
445000 77.0285 -9.189 -5.26959 1.31098 11777.4 182551 -9.41857
446000 76.9334 -9.18924 -5.27042 1.31109 11776.7 182535 -9.41854
447000 76.8904 -9.18984 -5.27063 1.31097 11776.8 182552 -9.419
448000 77.0664 -9.18822 -5.26894 1.31099 11777.2 182550 -9.41791
449000 77.0542 -9.18911 -5.27017 1.31088 11775.2 182565 -9.41877
450000 77.2139 -9.18701 -5.26832 1.31101 11775.5 182547 -9.41714
451000 77.0274 -9.18815 -5.2696 1.31093 11774.5 182557 -9.41772
452000 77.0254 -9.18954 -5.2714 1.31096 11773.5 182554 -9.41911
453000 77.0382 -9.18895 -5.27069 1.311 11774.2 182549 -9.41856
454000 77.0986 -9.1887 -5.26984 1.31083 11774.5 182572 -9.41849
455000 77.0784 -9.18895 -5.27103 1.31086 11771.9 182568 -9.41868
456000 76.978 -9.18949 -5.27156 1.3108 11771.4 182577 -9.41892
457000 76.9769 -9.18911 -5.27131 1.31084 11771.4 182571 -9.41853
458000 76.9486 -9.19 -5.27134 1.31069 11772.7 182591 -9.41934
459000 77.0245 -9.18928 -5.27134 1.31068 11770.4 182593 -9.41885
460000 76.9239 -9.19001 -5.27264 1.31081 11769.8 182575 -9.41928
461000 76.9776 -9.18999 -5.2723 1.31071 11769.9 182589 -9.41942
462000 77.2036 -9.18993 -5.27166 1.31052 11770 182615 -9.42003
463000 76.8795 -9.19129 -5.27447 1.31073 11767.4 182586 -9.42042
464000 77.0473 -9.18962 -5.27249 1.3108 11769 182577 -9.41925
465000 76.9814 -9.18959 -5.27332 1.31092 11767.4 182560 -9.41903
466000 76.8052 -9.19082 -5.27438 1.31087 11767.6 182566 -9.41973
467000 76.9878 -9.19002 -5.2738 1.31083 11766.5 182573 -9.41948
468000 76.9905 -9.18921 -5.27258 1.31078 11767.3 182579 -9.41867
469000 77.0617 -9.18821 -5.27293 1.31095 11764.7 182556 -9.41789
470000 77.0567 -9.18831 -5.27266 1.31091 11765.6 182561 -9.41798
471000 77.1366 -9.18836 -5.27304 1.31086 11764.1 182568 -9.41826
472000 77.1034 -9.18828 -5.2722 1.31079 11765.8 182577 -9.41808
473000 76.9816 -9.18941 -5.27459 1.31078 11761.9 182579 -9.41885
474000 76.9173 -9.1891 -5.27395 1.31104 11765.2 182542 -9.41835
475000 77.0219 -9.18773 -5.2736 1.31098 11761.6 182551 -9.41729
476000 77.1069 -9.18794 -5.27381 1.31102 11761.9 182546 -9.41775
477000 77.1345 -9.18799 -5.27377 1.31107 11762.7 182539 -9.41788
478000 76.9066 -9.19062 -5.27581 1.31067 11760.8 182595 -9.41984
479000 76.999 -9.19029 -5.27521 1.31063 11761.4 182599 -9.41978
480000 77.0369 -9.18916 -5.27421 1.31058 11760.6 182606 -9.41876
481000 77.015 -9.19106 -5.27605 1.31036 11758.7 182637 -9.4206
482000 77.0831 -9.18929 -5.27436 1.31061 11760.8 182602 -9.41903
483000 76.9697 -9.19083 -5.27635 1.3105 11758.4 182618 -9.42024
484000 77.0156 -9.18927 -5.2754 1.31059 11757.3 182606 -9.41881
485000 77.1911 -9.18865 -5.27486 1.31055 11756.7 182611 -9.41872
486000 77.0262 -9.18917 -5.27536 1.31065 11757.7 182597 -9.41874
487000 77.0013 -9.1902 -5.27597 1.31045 11757.1 182625 -9.4197
488000 77.086 -9.18944 -5.27527 1.3105 11757.4 182618 -9.41919
489000 76.9654 -9.19118 -5.27771 1.31043 11754.7 182628 -9.42057
490000 77.1097 -9.1895 -5.27584 1.3105 11755.9 182618 -9.41932
491000 76.9699 -9.19046 -5.27698 1.31034 11753.9 182640 -9.41986
492000 77.0018 -9.19087 -5.27619 1.3101 11755.4 182673 -9.42037
493000 76.8836 -9.19197 -5.27844 1.31021 11752.9 182659 -9.42112
494000 77.1274 -9.19057 -5.27683 1.31024 11753.8 182655 -9.42044
495000 76.9847 -9.19044 -5.27786 1.3104 11751.7 182633 -9.41988
496000 76.935 -9.19083 -5.27852 1.31047 11751.6 182623 -9.42013
497000 76.8785 -9.19207 -5.27888 1.31039 11753.5 182633 -9.42121
498000 76.9942 -9.19131 -5.27875 1.31034 11751.1 182641 -9.42079
499000 76.9677 -9.19252 -5.2793 1.31009 11750.9 182675 -9.42192
500000 76.9629 -9.19151 -5.27931 1.31028 11749.6 182649 -9.4209
501000 76.9889 -9.19162 -5.27951 1.31038 11750.1 182635 -9.42108
502000 76.9301 -9.19323 -5.28108 1.31033 11749.8 182642 -9.42251
503000 77.0395 -9.19241 -5.2811 1.31037 11747.6 182636 -9.42202
504000 76.8989 -9.19304 -5.28115 1.3102 11747.9 182660 -9.42223
505000 77.1689 -9.19051 -5.27834 1.3102 11748.8 182660 -9.42051
506000 77.0152 -9.19248 -5.27994 1.30996 11747.7 182693 -9.42202
507000 77.02 -9.19286 -5.28129 1.31008 11745.9 182676 -9.42241
508000 76.945 -9.19315 -5.28099 1.3101 11747.8 182674 -9.42248
509000 77.0975 -9.1924 -5.28156 1.31013 11744.2 182669 -9.42219
510000 76.9643 -9.19271 -5.28124 1.31012 11746 182670 -9.4221
511000 76.938 -9.19315 -5.28259 1.31023 11744.2 182655 -9.42246
512000 76.9627 -9.19149 -5.28151 1.31048 11744.7 182621 -9.42087
513000 77.017 -9.19128 -5.28158 1.31045 11743.6 182624 -9.42082
514000 77.0517 -9.1918 -5.28217 1.3104 11742.9 182632 -9.42145
515000 77.0549 -9.19155 -5.28135 1.31028 11743.5 182649 -9.42121
516000 77.0437 -9.19215 -5.28239 1.31023 11741.8 182655 -9.42177
517000 77.1339 -9.19067 -5.28102 1.31013 11740.5 182669 -9.42056
518000 76.9268 -9.19191 -5.2811 1.31008 11743.5 182677 -9.42118
519000 77.0391 -9.19122 -5.28277 1.3104 11739.3 182632 -9.42083
520000 76.8706 -9.1913 -5.28316 1.3106 11740.2 182604 -9.4204
521000 77.1384 -9.18917 -5.28037 1.31046 11740.9 182624 -9.41908
522000 76.9888 -9.19133 -5.28311 1.31041 11738.8 182631 -9.42079
523000 77.0333 -9.19157 -5.28231 1.31013 11739.4 182670 -9.42116
524000 77.1351 -9.18948 -5.28115 1.31022 11737.4 182657 -9.41937
525000 76.948 -9.19077 -5.28309 1.31045 11737.4 182625 -9.42011
526000 76.9882 -9.19121 -5.28275 1.31017 11737.4 182664 -9.42067
527000 76.8004 -9.19297 -5.28443 1.31019 11737.7 182662 -9.42187
528000 77.0033 -9.19091 -5.28266 1.31018 11736.7 182663 -9.42041
529000 76.9865 -9.1916 -5.28436 1.31023 11734.2 182656 -9.42105
530000 76.8918 -9.19116 -5.28378 1.31041 11736.2 182631 -9.42034
531000 77.0842 -9.18991 -5.28312 1.31049 11735.2 182619 -9.41965
532000 76.8862 -9.19118 -5.28511 1.31054 11733.5 182612 -9.42034
533000 77.0397 -9.19041 -5.28385 1.31033 11733.1 182641 -9.42002
534000 77.0534 -9.19121 -5.28405 1.31022 11733.8 182658 -9.42086
535000 76.9746 -9.19123 -5.28478 1.31023 11731.8 182656 -9.42065
536000 76.9458 -9.19168 -5.2852 1.31031 11732.6 182645 -9.42102
537000 77.1919 -9.18978 -5.28364 1.31037 11732.1 182637 -9.41985
538000 76.9325 -9.19124 -5.28547 1.31035 11730.9 182639 -9.42054
539000 76.9755 -9.19169 -5.28569 1.3102 11730.2 182660 -9.42112
540000 77.1475 -9.18911 -5.28301 1.31033 11731.7 182642 -9.41904
541000 77.1299 -9.18866 -5.28349 1.31033 11728.9 182641 -9.41854
542000 77.0493 -9.18997 -5.28489 1.31053 11730.3 182614 -9.41961
543000 77.0036 -9.19062 -5.28535 1.31029 11728.8 182647 -9.42013
544000 76.9282 -9.19018 -5.28596 1.31046 11727.2 182623 -9.41946
545000 76.8852 -9.18996 -5.28581 1.31056 11727.8 182610 -9.41911
546000 76.9134 -9.19018 -5.28617 1.31058 11727.6 182607 -9.41942
547000 77.1156 -9.18911 -5.28569 1.3106 11726 182604 -9.41895
548000 76.8561 -9.19089 -5.28613 1.31026 11727.1 182651 -9.41996
549000 77.0103 -9.1904 -5.28638 1.31034 11725.5 182641 -9.41993
550000 77.0767 -9.19046 -5.28693 1.31045 11725 182625 -9.42018
551000 76.8384 -9.19194 -5.28868 1.31044 11724.1 182626 -9.42095
552000 77.1517 -9.18888 -5.28598 1.31058 11724.2 182607 -9.41882
553000 76.9781 -9.19112 -5.28828 1.31057 11724 182608 -9.42055
554000 76.8296 -9.19106 -5.28845 1.31059 11723.5 182605 -9.42004
555000 77.047 -9.19034 -5.28815 1.31059 11722.3 182605 -9.41998
556000 76.9786 -9.19124 -5.28911 1.31067 11722.7 182595 -9.42067
557000 76.7557 -9.19329 -5.29149 1.31059 11721.1 182605 -9.42205
558000 76.8724 -9.19125 -5.28889 1.31053 11722.2 182614 -9.42036
559000 76.9646 -9.19079 -5.28878 1.31041 11720.1 182630 -9.42018
560000 76.9655 -9.19138 -5.28953 1.31055 11720.9 182610 -9.42077
561000 77.0262 -9.19083 -5.28954 1.31061 11719.7 182603 -9.4204
562000 76.781 -9.19189 -5.29006 1.31048 11720.2 182621 -9.42073
563000 77.0209 -9.18996 -5.28909 1.31064 11718.7 182599 -9.41952
564000 77.0725 -9.19044 -5.29027 1.31061 11716.4 182603 -9.42015
565000 76.9042 -9.19115 -5.28985 1.31057 11719.4 182609 -9.42036
566000 77.0638 -9.19034 -5.28965 1.3105 11716.9 182618 -9.42002
567000 76.8979 -9.19188 -5.29146 1.31041 11715.3 182631 -9.42107
568000 76.9193 -9.1927 -5.2911 1.31031 11718 182644 -9.42195
569000 76.973 -9.19164 -5.29076 1.31033 11716 182642 -9.42105
570000 76.8818 -9.19343 -5.29273 1.31029 11715.1 182648 -9.42257
571000 76.9417 -9.19269 -5.29274 1.31034 11713.3 182640 -9.42201
572000 77.0627 -9.19175 -5.29155 1.31053 11715.7 182614 -9.42143
573000 76.9695 -9.19094 -5.29248 1.31073 11712.3 182586 -9.42034
574000 76.9873 -9.19089 -5.29213 1.31089 11714.6 182564 -9.42035
575000 76.9236 -9.19114 -5.29308 1.31086 11712.3 182567 -9.42041
576000 77.1251 -9.18982 -5.29132 1.31075 11712.6 182583 -9.41969
577000 77.0053 -9.19166 -5.29239 1.31044 11712.1 182627 -9.42117
578000 77.0075 -9.19186 -5.29272 1.31038 11711.2 182635 -9.42137
579000 77.1101 -9.18971 -5.29165 1.31064 11710.3 182599 -9.41953
580000 77.1695 -9.1896 -5.29192 1.3107 11709.7 182590 -9.4196
581000 77.0981 -9.19014 -5.29252 1.31077 11710.1 182581 -9.41993
582000 76.9284 -9.19121 -5.29421 1.31074 11708 182584 -9.42049
583000 76.9528 -9.19038 -5.2928 1.31078 11710.2 182578 -9.41974
584000 77.0095 -9.19128 -5.29357 1.31053 11708.3 182613 -9.42081
585000 76.972 -9.19194 -5.295 1.31054 11706.1 182612 -9.42135
586000 77.1342 -9.19042 -5.29288 1.3106 11708.3 182605 -9.42032
587000 76.89 -9.19157 -5.29459 1.31069 11707.5 182591 -9.42073
588000 76.7572 -9.19215 -5.29553 1.3106 11705.6 182604 -9.42092
589000 77.0143 -9.19106 -5.29455 1.31063 11705.6 182600 -9.4206
590000 76.9964 -9.19192 -5.29473 1.31037 11705.2 182636 -9.4214
591000 76.9861 -9.19212 -5.29493 1.31041 11705.6 182631 -9.42157
592000 77.0363 -9.19215 -5.29605 1.31046 11702.9 182623 -9.42176
593000 76.8589 -9.19218 -5.2961 1.31069 11704.8 182591 -9.42126
594000 76.8633 -9.19154 -5.29578 1.31067 11703.7 182594 -9.42063
595000 76.9235 -9.19175 -5.29641 1.31066 11702.3 182596 -9.42102
596000 77.0613 -9.19106 -5.29544 1.31061 11702.7 182603 -9.42074
597000 76.835 -9.19261 -5.29763 1.31058 11700.5 182606 -9.42161
598000 77.2021 -9.18954 -5.29357 1.31047 11702.5 182622 -9.41963
599000 77.1316 -9.19127 -5.29569 1.31042 11700.9 182629 -9.42116
600000 77.1763 -9.19005 -5.29547 1.31052 11698.8 182615 -9.42007
601000 76.9333 -9.19222 -5.29678 1.31045 11700.7 182625 -9.42151
602000 76.9188 -9.19242 -5.29794 1.31063 11699.4 182600 -9.42167
603000 76.9435 -9.1912 -5.2969 1.31067 11699.2 182595 -9.42053
604000 76.9744 -9.19118 -5.29707 1.31055 11697.6 182611 -9.4206
605000 76.9164 -9.19184 -5.2973 1.31049 11698.4 182619 -9.42108
606000 77.0653 -9.19006 -5.29562 1.31043 11697.6 182627 -9.41975
607000 76.8547 -9.19159 -5.29708 1.31017 11695.5 182663 -9.42065
608000 77.0334 -9.19099 -5.2966 1.31033 11696.5 182642 -9.42059
609000 76.9723 -9.18973 -5.29609 1.3105 11695.7 182618 -9.41914
610000 76.8823 -9.19113 -5.29739 1.31033 11694.6 182641 -9.42027
611000 76.9237 -9.1915 -5.29732 1.31017 11694.4 182664 -9.42077
612000 77.0506 -9.19048 -5.29664 1.31023 11693.9 182656 -9.42013
613000 77.2026 -9.19059 -5.2959 1.31003 11694.7 182684 -9.42069
614000 77.0693 -9.19041 -5.29669 1.31026 11693.8 182652 -9.42011
615000 77.0753 -9.18926 -5.29617 1.31033 11692.6 182642 -9.41898
616000 77.0109 -9.19159 -5.2988 1.31028 11691.3 182649 -9.42112
617000 77.0367 -9.19097 -5.29833 1.31054 11693.2 182612 -9.42057
618000 76.8527 -9.19148 -5.29955 1.31069 11692.3 182592 -9.42054
619000 77.1746 -9.1904 -5.29934 1.3105 11688 182618 -9.42041
620000 77.0946 -9.19159 -5.29934 1.31047 11691.3 182622 -9.42136
621000 76.8513 -9.1932 -5.30194 1.3105 11688.6 182619 -9.42225
622000 77.0565 -9.19131 -5.29971 1.31066 11691 182596 -9.42097
623000 77.063 -9.1921 -5.301 1.31054 11688.5 182612 -9.42178
624000 77.0223 -9.19202 -5.30146 1.31057 11687.1 182609 -9.42158
625000 77.0467 -9.19033 -5.29948 1.31052 11687.5 182616 -9.41996
626000 77.0059 -9.19085 -5.29991 1.31073 11689.7 182586 -9.42036
627000 77.1003 -9.19119 -5.30067 1.31049 11686.3 182620 -9.42098
628000 76.8635 -9.19348 -5.30293 1.31038 11685.4 182635 -9.42256
629000 76.8434 -9.19347 -5.30277 1.31043 11686.3 182628 -9.4225
630000 76.8798 -9.19354 -5.30277 1.31031 11685.4 182644 -9.42267
631000 76.8145 -9.19365 -5.3038 1.31038 11683.3 182634 -9.42259
632000 76.9875 -9.19364 -5.30336 1.31034 11684.2 182640 -9.42309
633000 77.1088 -9.19288 -5.30163 1.3101 11685 182674 -9.4227
634000 76.9425 -9.19295 -5.30252 1.3101 11682.6 182673 -9.42228
635000 76.9727 -9.19224 -5.30287 1.31044 11682.4 182626 -9.42165
636000 77.054 -9.19142 -5.30157 1.31032 11682.8 182643 -9.42107
637000 77.0159 -9.19181 -5.30198 1.31015 11681.2 182666 -9.42135
638000 76.9455 -9.19273 -5.30284 1.31013 11681.2 182670 -9.42206
639000 77.0575 -9.19226 -5.3032 1.31017 11679.1 182664 -9.42192
640000 77.1226 -9.19114 -5.30202 1.31048 11682 182621 -9.421
641000 77.0619 -9.19148 -5.30327 1.31052 11679.6 182616 -9.42116
642000 77.1195 -9.19123 -5.30311 1.31051 11679.3 182617 -9.42108
643000 77.0021 -9.19208 -5.30418 1.3104 11677.7 182632 -9.42158
644000 77.0349 -9.19121 -5.3029 1.31036 11678.5 182638 -9.42081
645000 76.9621 -9.19207 -5.30461 1.31051 11677.3 182616 -9.42145
646000 77.0792 -9.19116 -5.30314 1.3103 11677.1 182646 -9.42089
647000 77.0698 -9.19153 -5.30397 1.31035 11676.2 182638 -9.42123
648000 76.9944 -9.19163 -5.30433 1.31048 11676.5 182620 -9.42111
649000 77.0125 -9.19116 -5.3046 1.31059 11675.4 182605 -9.42069
650000 77.0829 -9.19122 -5.30416 1.31051 11676.1 182617 -9.42096
651000 77.002 -9.19203 -5.30544 1.31042 11673.9 182629 -9.42153
652000 76.9805 -9.19202 -5.30518 1.31044 11674.8 182627 -9.42146
653000 76.8446 -9.19304 -5.30694 1.31049 11673 182619 -9.42207
654000 77.1028 -9.19035 -5.30374 1.31044 11674.1 182626 -9.42015
655000 76.8479 -9.19238 -5.30559 1.31031 11673.5 182644 -9.42142
656000 77.0149 -9.19289 -5.30648 1.31023 11671.6 182656 -9.42243
657000 76.9984 -9.19353 -5.30685 1.3101 11671.3 182673 -9.42302
658000 77.0947 -9.19283 -5.30561 1.31001 11672 182687 -9.42261
659000 77.0294 -9.1927 -5.30615 1.31013 11671.2 182670 -9.42228
660000 76.9637 -9.19178 -5.30693 1.31042 11668.6 182629 -9.42116
661000 77.1747 -9.19002 -5.30446 1.31032 11669.9 182644 -9.42003
662000 76.9943 -9.19172 -5.30632 1.31039 11670.1 182633 -9.42119
663000 77.0297 -9.19234 -5.30696 1.31022 11668.4 182658 -9.42192
664000 77.0909 -9.19154 -5.30619 1.31019 11668.1 182661 -9.4213
665000 76.9524 -9.19215 -5.30775 1.31046 11667.7 182624 -9.4215
666000 77.162 -9.19113 -5.30705 1.31042 11666.3 182629 -9.4211
667000 77.1347 -9.19105 -5.30655 1.31034 11666.9 182640 -9.42094
668000 77.12 -9.19108 -5.30666 1.3103 11666.3 182645 -9.42093
669000 77.083 -9.19042 -5.30579 1.3103 11666.9 182646 -9.42016
670000 77.009 -9.19132 -5.30705 1.31011 11664.2 182672 -9.42084
671000 77.0078 -9.19241 -5.30803 1.31023 11665.6 182656 -9.42193
672000 76.9365 -9.19183 -5.30831 1.31039 11664.4 182633 -9.42113
673000 77.0383 -9.19181 -5.30861 1.31028 11662.5 182648 -9.42142
674000 76.8792 -9.19244 -5.30941 1.31044 11663.3 182627 -9.42158
675000 77.1272 -9.1913 -5.3077 1.31026 11663.5 182651 -9.42117
676000 76.8479 -9.19291 -5.30947 1.31023 11662.7 182656 -9.42195
677000 76.9171 -9.19276 -5.30986 1.31021 11661 182658 -9.42201
678000 77.0967 -9.19192 -5.30867 1.31026 11662.5 182651 -9.4217
679000 76.917 -9.19339 -5.3107 1.31006 11658.9 182680 -9.42264
680000 77.1119 -9.19203 -5.30871 1.31023 11662.4 182655 -9.42185
681000 76.9554 -9.19207 -5.31035 1.31042 11659.3 182629 -9.42143
682000 76.975 -9.19234 -5.31102 1.31044 11658.2 182626 -9.42176
683000 76.8569 -9.19303 -5.31069 1.31026 11659.6 182652 -9.4221
684000 76.9358 -9.19152 -5.30978 1.31035 11658.7 182640 -9.42083
685000 76.9121 -9.19181 -5.31071 1.31031 11656.4 182645 -9.42104
686000 77.0114 -9.19153 -5.30969 1.31022 11657.8 182657 -9.42106
687000 76.8869 -9.19185 -5.31048 1.31018 11656.1 182663 -9.42101
688000 76.9838 -9.19131 -5.31002 1.31027 11656.6 182650 -9.42075
689000 76.9901 -9.19081 -5.30997 1.31039 11656.4 182633 -9.42028
690000 77.0919 -9.19132 -5.31035 1.31016 11654.7 182665 -9.42109
691000 76.8556 -9.19248 -5.31178 1.31037 11655.7 182637 -9.42154
692000 76.9336 -9.19226 -5.31215 1.31019 11652.4 182661 -9.42156
693000 76.8981 -9.19257 -5.31209 1.31043 11655.6 182628 -9.42176
694000 76.9893 -9.19158 -5.31158 1.31024 11652.5 182655 -9.42104
695000 77.1119 -9.19074 -5.31054 1.31023 11653 182656 -9.42057
696000 77.0749 -9.19097 -5.31155 1.31028 11651.1 182648 -9.42069
697000 77.1349 -9.18982 -5.31036 1.31041 11652.4 182630 -9.41972
698000 76.99 -9.19138 -5.31165 1.3102 11651.3 182660 -9.42084
699000 76.9022 -9.1916 -5.31175 1.31002 11650.1 182684 -9.4208
700000 77.0237 -9.19114 -5.31111 1.31003 11650.7 182684 -9.4207
701000 77.0887 -9.19168 -5.31179 1.31001 11650.1 182686 -9.42144
702000 77.0324 -9.19286 -5.31352 1.31009 11649.2 182675 -9.42245
703000 77.1615 -9.19099 -5.31211 1.31011 11648 182673 -9.42097
